
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	22478		41548			904660			9046			1.3394e+08		1.53433e+08
2	24021		42350			949060			9490			1.16282e+08		1.22549e+08
3	23730		41557			988560			9885			1.19162e+08		1.20522e+08
4	24075		42389			974760			9747			1.95541e+08		1.9942e+08
5	24405		41934			801960			8019			9.71897e+07		1.21041e+08
6	24403		41904			963060			9630			1.16553e+08		1.20935e+08
7	24368		41976			975060			9750			1.21955e+08		1.25009e+08
8	23125		42292			932860			9328			1.1687e+08		1.25973e+08
9	24381		41596			929160			9291			3.78795e+08		4.13896e+08
10	24108		41559			994360			9943			1.3511e+08		1.35812e+08
11	22793		41390			922060			9220			1.11344e+08		1.20808e+08
12	20889		42025			983560			9835			1.24787e+08		1.2677e+08
13	23872		41605			978860			9788			1.18544e+08		1.21071e+08
14	24506		41580			888260			8882			1.27069e+08		1.43895e+08
15	22421		41500			992960			9929			1.20159e+08		1.21015e+08
16	24583		42563			843760			8437			1.17207e+08		1.40712e+08
17	24460		42400			993860			9938			6.77632e+08		6.83056e+08
18	23917		42775			945260			9452			1.15645e+08		1.22406e+08
19	24372		42708			994160			9941			1.22541e+08		1.23272e+08
20	22509		42075			997960			9979			1.48598e+08		1.48932e+08
21	24429		41660			992960			9929			1.24447e+08		1.25529e+08
22	24346		41618			942260			9422			1.14297e+08		1.21256e+08
23	24439		41937			989360			9893			1.18294e+08		1.19556e+08
24	24030		42348			974660			9746			1.16712e+08		1.19735e+08
25	24488		41727			987660			9876			1.20293e+08		1.21844e+08
26	22270		41751			995760			9957			1.33177e+08		1.33716e+08
27	24123		41929			996760			9967			2.56799e+08		2.57988e+08
28	22646		41822			971760			9717			1.18603e+08		1.22039e+08
29	23392		41300			949360			9493			1.23649e+08		1.38675e+08
30	24540		41917			932560			9325			1.82781e+08		1.98557e+08
31	24233		41497			997960			9979			1.21266e+08		1.21524e+08
32	23850		42016			891260			8912			2.81251e+08		3.09603e+08
33	24467		41704			998660			9986			1.29051e+08		1.29229e+08
34	23795		41874			994160			9941			1.19737e+08		1.2045e+08
35	24116		41823			859360			8593			1.02819e+08		1.19658e+08
36	23850		41814			973060			9730			1.17523e+08		1.2076e+08
37	24257		41868			993360			9933			1.18769e+08		1.19584e+08
38	24293		41925			994560			9945			1.24387e+08		1.25051e+08
39	24119		42289			977560			9775			1.18058e+08		1.20852e+08
40	24366		42104			901460			9014			3.17814e+08		3.52444e+08
------------------------------------------------------------------
