-34.847242114301935,-56.16166551034863
-34.84569990169497,-56.1634668908941
-34.854212989370865,-56.162069570019085
-34.85659087386256,-56.16405261999147
-34.85001723429084,-56.170558415917526
-34.85236225102723,-56.17028762513796
-34.85333085746022,-56.16717551031363
-34.853013867910946,-56.16690172807094
-34.88930275724175,-56.06722399176754
-34.88888957814958,-56.05384602179852
-34.88707703635641,-56.0598499939359
-34.88705551633194,-56.059894988161524
-34.88767446716693,-56.054635136985404
-34.89068963728508,-56.06797447384717
-34.888184260234326,-56.06400291510611
-34.876083089272996,-56.04692493027287
-34.875512898191985,-56.04025766735951
-34.87564612648657,-56.04221717869771
-34.876250595082226,-56.04877564824239
-34.89561970432769,-56.06436152400038
-34.895730165295426,-56.06299918383665
-34.89450474352351,-56.06240084698156
-34.89413234981339,-56.06347594675905
-34.893832234559326,-56.06595049891279
-34.898520894958146,-56.064035517411156
-34.89460629654582,-56.064994373112086
-34.89619488479013,-56.061616878701024
-34.87863971599292,-56.04471781393344
-34.872105846241816,-56.04125249935798
-34.872331796224124,-56.04984562578742
-34.87322138020271,-56.04369730652961
-34.87128573475829,-56.04821414758618
-34.86979381685219,-56.04839972012508
-34.875769276519236,-56.039761627117436
-34.87663980289039,-56.044959788322096
-34.88041221262402,-56.03622798349149
-34.880083724476904,-56.03687741026169
-34.86843233382238,-56.14144264065304
-34.87350933102409,-56.20135457756233
-34.844273024018825,-56.21096670038843
-34.8428151192407,-56.20954717557605
-34.85207730608636,-56.16642244689381
-34.855060969354334,-56.16888541846989
-34.84246498107469,-56.16561704246301
-34.8788376889054,-56.03698556519639
-34.841777342789214,-56.165113301860174
-34.84702581369302,-56.15675224103169
-34.866986896997716,-56.21093478623655
-34.86728742032493,-56.21068880762308
-34.8692480660827,-56.21345085678963
-34.872022948737424,-56.20247083038104
-34.86905870689834,-56.20535751676968
-34.868608843365664,-56.207356186998446
-34.867481456490985,-56.207068818454694
-34.86942759646661,-56.2178926343012
-34.87796153498962,-56.03848501831193
-34.86912334193863,-56.217504423326524
-34.8708871073513,-56.21663062027842
-34.86927708259584,-56.20772276658208
-34.87003150945074,-56.20438513415031
-34.86763746661139,-56.215737815141544
-34.86578249132209,-56.2130137048086
-34.863535562581454,-56.21095764666634
-34.871721997064434,-56.21422614697064
-34.87302456724876,-56.21097669057455
-34.8705402517807,-56.21071750303924
-34.86867045472552,-56.21533691693341
-34.870974871613996,-56.21216957522403
-34.87275205658917,-56.20570962819861
-34.87178043156691,-56.20723729942566
-34.86452872122746,-56.212787212327584
-34.864399140592454,-56.212725122982505
-34.87064784351153,-56.20867635409332
-34.871287757798115,-56.21388910429546
-34.8664660187339,-56.2127534360088
-34.86465632416414,-56.210700979011676
-34.867060356631036,-56.213455047753015
-34.86961244326291,-56.20866780119564
-34.86393648898384,-56.21178368395917
-34.870011252715884,-56.216938490858496
-34.87217816823143,-56.21583616090396
-34.87059368708586,-56.20771131938483
-34.87073665873253,-56.215633494991195
-34.86929249246806,-56.20965077266048
-34.87283986929793,-56.205052590093715
-34.863775819858,-56.213442947639294
-34.86810412420438,-56.21366145446571
-34.86845666351223,-56.214090792171305
-34.867253557346636,-56.20905267169896
-34.87127548318652,-56.20346152174084
-34.86948114485089,-56.211318425238275
-34.86608991612206,-56.209571696831546
-34.87425382548693,-56.20296019893175
-34.862543046490316,-56.21218291047398
-34.86328454790785,-56.21317167158973
-34.879514031847926,-56.043880561760595
-34.883169208302526,-56.04164523049122
-34.88198210864966,-56.04538711755906
-34.874330730624095,-56.04785329756592
-34.87700989164775,-56.0434227651433
-34.87161091263078,-56.049908627567156
-34.87265733399586,-56.05459038774959
-34.85867916617222,-56.17656936947178
-34.85832737926799,-56.17550082028281
-34.88840855983926,-56.06522424074746
-34.890659112009395,-56.071868850507634
-34.89170298616508,-56.057314180145035
-34.890583747771785,-56.057901471865314
-34.88772145665072,-56.05505232943917
-34.892760387667344,-56.063049224807756
-34.89278152445207,-56.06688973125275
-34.8696702050031,-56.214037639030735
-34.86639062122656,-56.214788568530984
-34.8711174266291,-56.21618740631671
-34.86803325647132,-56.211190793817984
-34.867755694639115,-56.212807711958526
-34.85512148247008,-56.15630241530791
-34.855088610481815,-56.14936712162885
-34.851799788766066,-56.148398109895695
-34.8512970525054,-56.1482493539471
-34.88851369564005,-56.05608839080817
-34.84983335003759,-56.18662393919579
-34.88879049344949,-56.05684091033192
-34.895995041570536,-56.06598349143624
-34.85516352302272,-56.191829466927466
-34.849065597676336,-56.189867687093646
-34.850709490851244,-56.193803277616034
-34.85215470736276,-56.19196892371465
-34.848735938816965,-56.191191624729484
-34.85118180479519,-56.190582272291785
-34.85374508465562,-56.19130927159814
-34.85244537912345,-56.19439910434945
-34.848279799867655,-56.19057464287567
-34.848452309004315,-56.192601503305866
-34.85709941592887,-56.192892713874365
-34.85556591876568,-56.19107784758893
-34.85202018441901,-56.19274895788086
-34.851481321070565,-56.190676064726205
-34.84972469227344,-56.193352735320595
-34.84973394833223,-56.19175013358302
-34.85189715899435,-56.18994293601098
-34.84794490556128,-56.193168781923774
-34.85466706294318,-56.185948027812
-34.85708238922074,-56.18435083151878
-34.8528302144084,-56.18656049315332
-34.850619083175054,-56.18567597502831
-34.85476145570719,-56.18494826772129
-34.8539176946958,-56.18699229833651
-34.85517853445831,-56.18986648343098
-34.855612067200894,-56.14810195178888
-34.85421976444042,-56.14521269628938
-34.852438411592296,-56.146161692668045
-34.852799706030595,-56.14555951428772
-34.85464732460183,-56.14439400155825
-34.85228922057753,-56.148543424706844
-34.854572918130394,-56.14615885073121
-34.854078810574485,-56.14823545678468
-34.8493990906084,-56.15481425769481
-34.862732408771755,-56.150286736000105
-34.85852056526627,-56.14631526034148
-34.85848352598001,-56.144893512212406
-34.85673715532649,-56.144036445219776
-34.85770162889118,-56.1439826966335
-34.86098168819796,-56.147515089340885
-34.861583609487,-56.14848253083331
-34.857380704896784,-56.14579101039923
-34.8573088022147,-56.145824572388996
-34.859751638095226,-56.149562557301
-34.85785206900938,-56.14742704823359
-34.86152226694746,-56.15131659127923
-34.86119104652727,-56.14315975730078
-34.861498823672775,-56.146678322427256
-34.8610592658181,-56.1457201582631
-34.86212890122598,-56.14516815285391
-34.85891997067562,-56.15055567486738
-34.89244209081204,-56.11905525935073
-34.88705893838048,-56.1371562378058
-34.887825072490806,-56.132622806492606
-34.88694197865661,-56.130415407362925
-34.887045463474834,-56.1278630417714
-34.89009045085466,-56.11754874071816
-34.89112709442304,-56.12196358620886
-34.890568426511194,-56.120510629985105
-34.893080464838214,-56.124710946680366
-34.88901527896771,-56.117063963743135
-34.89220417257667,-56.12467104001105
-34.88881739072073,-56.118698216960766
-34.88967786643201,-56.11534871914889
-34.88961411907832,-56.125943992338414
-34.89110888039775,-56.132065465272774
-34.889727773734016,-56.123540609142786
-34.889609910594245,-56.12727687539733
-34.88889698537777,-56.12271292993234
-34.888709077816614,-56.12325865238954
-34.89026291517635,-56.1246307617333
-34.890303861449155,-56.11708226489909
-34.88748057201634,-56.126864417563226
-34.89289853721858,-56.129477060393725
-34.88868815052819,-56.13042071044039
-34.8914443637478,-56.12050129486071
-34.88869229354544,-56.12875324258084
-34.89035287224568,-56.12867715586669
-34.86545863453958,-56.143005205262746
-34.892136964680304,-56.13009925156346
-34.88902586141939,-56.13444073664347
-34.89018268117886,-56.12705193025548
-34.88916392396391,-56.13173179925198
-34.86978700288218,-56.13918566038959
-34.8916809472809,-56.11739482584532
-34.89161697514594,-56.13066590440271
-34.88683602733149,-56.134402359583746
-34.891190733192104,-56.119843644207236
-34.88824189124019,-56.1330798930438
-34.887671689098205,-56.13585843317129
-34.89053215746675,-56.193530670672004
-34.88892501938525,-56.193088982083985
-34.88781382501613,-56.185403823488286
-34.89129979768853,-56.192719524537075
-34.88473106761566,-56.18280362573578
-34.88569438662353,-56.1855498223235
-34.8841166023579,-56.1837505999509
-34.888934699979615,-56.19308636537368
-34.887731053716365,-56.13393708538972
-34.890855435377766,-56.12587368300756
-34.894148622620726,-56.122759322712
-34.88739121218916,-56.12625890979933
-34.88892280903888,-56.12518033733128
-34.8904091949836,-56.12996479865949
-34.892488637982424,-56.1269438834122
-34.88911207816462,-56.121637129926164
-34.89296300413514,-56.127573243491405
-34.889891320624095,-56.122802741620546
-34.86530357952681,-56.14403521101558
-34.89401314055584,-56.128427609871466
-34.89311785452501,-56.12256277679677
-34.890833844380765,-56.13165575335811
-34.88960892755521,-56.13034548210441
-34.86256200194403,-56.149128847695025
-34.887672089910346,-56.135821201895716
-34.89206421205873,-56.1182314275438
-34.85014232006402,-56.16620019291803
-34.85315477573261,-56.16934774928458
-34.889980880356205,-56.11920988033742
-34.88730548951832,-56.12312857134162
-34.89122920872065,-56.12593246333516
-34.88792669919183,-56.12948349635503
-34.85183970726178,-56.16107934789441
-34.85105527500545,-56.162023501014644
-34.87528153617114,-56.13425651000305
-34.87733194757088,-56.141881574258555
-34.87514509253331,-56.13944879517476
-34.875135718326135,-56.13942953128811
-34.85083700210826,-56.16976625214053
-34.85036327906658,-56.169612280619276
-34.852717669634465,-56.16081901518081
-34.858825432272916,-56.14864223152286
-34.8538547971643,-56.15997229821098
-34.88295204345155,-56.18181772514904
-34.85651262673845,-56.160588654279586
-34.8572578316678,-56.17513539396598
-34.84655876254443,-56.16506501281144
-34.84983866953614,-56.16201058560252
-34.86031587681645,-56.14643892889414
-34.852199853426036,-56.16539382123553
-34.85186132121525,-56.162284432952845
-34.85298265084143,-56.161444812163225
-34.86240089141778,-56.16715628807117
-34.85700230785392,-56.151719087804466
-34.862073164308605,-56.16800990419893
-34.863852842400505,-56.16533338077794
-34.859874160552366,-56.16676452965534
-34.85657476744118,-56.174672070868304
-34.8608624278872,-56.16762283604276
-34.85908614560614,-56.16614606098922
-34.85801829843102,-56.165105385948415
-34.84029496360354,-56.211930040614135
-34.862326959564044,-56.169917271048924
-34.87333689733332,-56.12536684837718
-34.87689140785292,-56.13082137982652
-34.85106926829121,-56.16514696117045
-34.851650708836935,-56.16326318480593
-34.85621003489931,-56.16470453198879
-34.85486711135674,-56.164282041310415
-34.852255275651615,-56.163453464963226
-34.854921436990324,-56.17113119193231
-34.87263614155354,-56.070553939442824
-34.870378592462096,-56.071824195314726
-34.87504904955085,-56.05563810160123
-34.87077075039074,-56.05201896641998
-34.87353889020074,-56.05315791477106
-34.8753137556754,-56.052962497383724
-34.87635313267001,-56.063750089076315
-34.87153186219475,-56.06530368385732
-34.87331568374082,-56.06509749107551
-34.876153501643465,-56.06475899228506
-34.87045081565431,-56.06543627041011
-34.87553727141987,-56.06319037398242
-34.87300190625712,-56.05599787089143
-34.870304898663456,-56.05588646783894
-34.86963168375354,-56.067972881972814
-34.869394279338024,-56.058227273826795
-34.87366303630358,-56.063364817984024
-34.8687067622754,-56.06508511674322
-34.874796889518976,-56.044098287204314
-34.874696382814584,-56.04185782073581
-34.87462184828099,-56.040520784195095
-34.87449938490152,-56.03903797522014
-34.87630817256514,-56.04636416623399
