0,25668
1,25668
2,25668
3,25668
4,25474
5,25437
6,25241
7,25187
8,24981
9,24822
10,24669
11,24472
12,24472
13,24231
14,24231
15,24195
16,24195
17,24195
18,24195
19,24060
20,24060
21,23998
22,23998
23,23979
24,23979
25,23915
26,23915
27,23869
28,23856
29,23741
30,23677
31,23672
32,23583
33,23583
34,23583
35,23583
36,23207
37,23207
38,23207
39,23207
40,23016
41,23016
42,22839
43,22839
44,22839
45,22839
46,22839
47,22764
48,22764
49,22541
50,22541
51,22508
52,22508
53,22503
54,22440
55,22282
56,22282
57,22282
58,22282
59,22282
60,22054
61,22054
62,22054
63,22054
64,22054
65,22054
66,22040
67,21919
68,21919
69,21919
70,21908
71,21908
72,21908
73,21908
74,21829
75,21774
76,21731
77,21731
78,21731
79,21731
80,21731
81,21686
82,21601
83,21601
84,21601
85,21601
86,21601
87,21601
88,21601
89,21491
90,21491
91,21463
92,21405
93,21405
94,21405
95,21398
96,21398
97,21392
98,21392
99,21392
100,21373
101,21293
102,21293
103,21293
104,21170
105,21170
106,21170
107,21170
108,21157
109,21128
110,21128
111,21069
112,21069
113,21069
114,21060
115,21060
116,20989
117,20989
118,20989
119,20989
120,20989
121,20964
122,20964
123,20785
124,20785
125,20785
126,20683
127,20683
128,20683
129,20683
130,20675
131,20675
132,20674
133,20644
134,20644
135,20644
136,20644
137,20644
138,20643
139,20643
140,20643
141,20643
142,20551
143,20551
144,20551
145,20551
146,20551
147,20551
148,20551
149,20551
150,20486
151,20486
152,20463
153,20463
154,20463
155,20463
156,20463
157,20463
158,20463
159,20400
160,20360
161,20360
162,20360
163,20360
164,20360
165,20360
166,20360
167,20321
168,20321
169,20321
170,20321
171,20321
172,20321
173,20321
174,20321
175,20321
176,20294
177,20242
178,20242
179,20215
180,20215
181,20215
182,20215
183,20215
184,20215
185,20215
186,20214
187,20136
188,20136
189,20136
190,20136
191,20136
192,20136
193,20136
194,20136
195,20136
196,20136
197,20086
198,20086
199,20086
200,20086
201,20086
202,20086
203,20086
204,20086
205,20086
206,20086
207,20086
208,20086
209,20086
210,19984
211,19984
212,19984
213,19984
214,19984
215,19984
216,19984
217,19984
218,19984
219,19984
220,19984
221,19984
222,19984
223,19984
224,19984
225,19914
226,19914
227,19914
228,19914
229,19914
230,19914
231,19914
232,19914
233,19914
234,19914
235,19914
236,19913
237,19913
238,19913
239,19852
240,19852
241,19852
242,19852
243,19852
244,19852
245,19852
246,19852
247,19852
248,19852
249,19852
250,19810
251,19810
252,19810
253,19810
254,19810
255,19810
256,19780
257,19775
258,19775
259,19775
260,19747
261,19747
262,19747
263,19747
264,19747
265,19747
266,19747
267,19747
268,19747
269,19747
270,19747
271,19747
272,19746
273,19746
274,19746
275,19746
276,19746
277,19746
278,19746
279,19746
280,19746
281,19746
282,19642
283,19642
284,19642
285,19642
286,19642
287,19642
288,19642
289,19642
290,19642
291,19642
292,19642
293,19642
294,19642
295,19642
296,19642
297,19583
298,19583
299,19583
300,19445
301,19445
302,19445
303,19445
304,19445
305,19445
