
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	14543		29087			963450			9633			8.5726e+07		8.89193e+07
2	14728		29543			877650			8775			7.91605e+07		9.01948e+07
3	16232		29111			909550			9094			1.48219e+08		1.64267e+08
4	14441		28877			982850			9827			8.70311e+07		8.85372e+07
5	16302		29122			968050			9679			8.97544e+07		9.27036e+07
6	16496		29057			992950			9928			9.18727e+07		9.25255e+07
7	14811		28970			942650			9425			1.14607e+08		1.23149e+08
8	14834		28690			967350			9672			8.92583e+07		9.21818e+07
9	15821		28897			986850			9867			9.35828e+07		9.48129e+07
10	14407		28648			977350			9772			9.1599e+07		9.44509e+07
11	14720		29277			936450			9363			8.48735e+07		9.05058e+07
12	16956		28539			989450			9893			9.50282e+07		9.60069e+07
13	16475		28980			996450			9963			9.28347e+07		9.31688e+07
14	16725		28762			991350			9912			9.25932e+07		9.34038e+07
15	16778		28894			982250			9821			9.5166e+07		9.68297e+07
16	16442		28773			999950			9998			9.28132e+07		9.28312e+07
17	16627		29216			955750			9556			9.08764e+07		9.49367e+07
18	16577		28889			988050			9879			9.24355e+07		9.35462e+07
19	16649		29012			976750			9766			9.14641e+07		9.3605e+07
20	16936		29071			965750			9656			9.15308e+07		9.47048e+07
21	16865		28922			984650			9845			9.49481e+07		9.63807e+07
22	16330		29036			993650			9935			9.3961e+07		9.45618e+07
23	14585		28835			996950			9968			9.1159e+07		9.14452e+07
24	17839		29255			985250			9851			9.35667e+07		9.49573e+07
25	16402		28577			987850			9877			9.2374e+07		9.35048e+07
26	14775		28780			975750			9756			9.04077e+07		9.26095e+07
27	18802		28734			970750			9706			9.53004e+07		9.81624e+07
28	15000		29285			944650			9445			8.63944e+07		9.13828e+07
29	18220		28732			988550			9884			9.47369e+07		9.58331e+07
30	15046		28811			973750			9736			8.90145e+07		9.13134e+07
31	14937		29034			984950			9848			9.02651e+07		9.16119e+07
32	16137		28939			991950			9918			9.05715e+07		9.13172e+07
33	14624		28966			995250			9951			8.65669e+07		8.69932e+07
34	16751		29455			964950			9648			9.05516e+07		9.37828e+07
35	17905		29298			988350			9882			9.45467e+07		9.56618e+07
36	14907		29048			974550			9744			8.72061e+07		8.94433e+07
37	14816		30084			957850			9577			8.94776e+07		9.3705e+07
38	14917		29484			979450			9793			1.11763e+08		1.15091e+08
39	16909		28714			961850			9617			8.89994e+07		9.24928e+07
40	16550		29311			958250			9581			9.01601e+07		9.39246e+07
------------------------------------------------------------------
