
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	14809		29510			998700			9986			8.82195e+07		8.84032e+07
2	13220		28569			985800			9857			8.17945e+07		8.29227e+07
3	16644		28832			998000			9979			8.47008e+07		8.48746e+07
4	16314		29589			960900			9608			7.81498e+07		8.13098e+07
5	12804		28763			991200			9911			9.36165e+07		9.46456e+07
6	14806		28946			987300			9872			8.112e+07		8.21561e+07
7	18219		29067			962500			9624			8.36576e+07		8.68932e+07
8	16120		29089			996300			9962			8.20189e+07		8.23309e+07
9	17703		28934			986200			9861			8.54043e+07		8.65775e+07
10	14537		28502			941800			9417			9.31809e+07		9.79016e+07
11	18185		29052			984300			9842			8.40927e+07		8.54165e+07
12	16614		28622			988700			9886			8.17541e+07		8.26842e+07
13	14971		29334			974400			9743			7.98595e+07		8.19272e+07
14	14621		28912			917100			9170			7.32123e+07		7.9716e+07
15	16330		29373			1000000			9999			8.21923e+07		8.2201e+07
16	18133		29346			954600			9545			8.26335e+07		8.65076e+07
17	18294		29024			960100			9600			8.21901e+07		8.55712e+07
18	14412		28659			976600			9765			7.87827e+07		8.06618e+07
19	16420		29489			988400			9883			8.44334e+07		8.54034e+07
20	16744		28667			978800			9787			8.14616e+07		8.32093e+07
21	14637		28807			948900			9488			7.77997e+07		8.19377e+07
22	14257		29634			994900			9948			8.04543e+07		8.08727e+07
23	14840		28723			985100			9850			8.30815e+07		8.42956e+07
24	14770		29029			961800			9617			7.89993e+07		8.2118e+07
25	18174		28520			990600			9905			8.59508e+07		8.67598e+07
26	16733		28899			999300			9992			8.53533e+07		8.54207e+07
27	16302		29114			987600			9875			8.41631e+07		8.51942e+07
28	16222		29339			991200			9911			8.34097e+07		8.41477e+07
29	18091		28979			959300			9592			8.24223e+07		8.59039e+07
30	14849		28701			927800			9277			7.47031e+07		8.03789e+07
31	16520		29019			980800			9807			8.11494e+07		8.27182e+07
32	16616		28824			975200			9751			8.21627e+07		8.42276e+07
33	16447		29592			988200			9881			8.14336e+07		8.23954e+07
34	16179		29152			976300			9762			8.0223e+07		8.21181e+07
35	14467		28778			999000			9989			8.56389e+07		8.57272e+07
36	14821		28941			959100			9590			7.58612e+07		7.90505e+07
37	14617		28518			669800			6697			8.51412e+07		1.27241e+08
38	18149		29128			989700			9896			8.5143e+07		8.60278e+07
39	16734		29166			973500			9734			8.10028e+07		8.31867e+07
40	14520		29201			933100			9330			7.47287e+07		7.99923e+07
------------------------------------------------------------------
