
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	15965		28603			948950			9489			6.08052e+07		6.40229e+07
2	14388		28528			854950			8549			9.00868e+07		1.0562e+08
3	17661		28434			972850			9728			8.04219e+07		8.3893e+07
4	17721		29293			376550			3765			2.43787e+07		6.49757e+07
5	15893		28504			991350			9913			7.63188e+07		7.69295e+07
6	16057		29508			839550			8395			5.35203e+07		6.37476e+07
7	16037		28596			804250			8042			5.73689e+07		7.19505e+07
8	15643		28559			699750			6997			4.45689e+07		6.39296e+07
9	15790		28546			812350			8123			5.17565e+07		6.36682e+07
10	17396		28356			899650			8996			5.79413e+07		6.44086e+07
11	15800		28571			831650			8316			5.24328e+07		6.31028e+07
12	16014		28311			885150			8851			5.98514e+07		6.72588e+07
13	17144		28625			979450			9794			6.96791e+07		7.10607e+07
14	14108		28905			969950			9699			6.94294e+07		7.16518e+07
15	16576		29271			414450			4144			4.98243e+07		1.28333e+08
16	15773		28412			665250			6652			4.25641e+07		6.38048e+07
17	16131		29075			392150			3921			3.36401e+07		1.50319e+08
18	16099		28873			590550			5905			3.75551e+07		6.33398e+07
19	17712		28538			938450			9384			6.0412e+07		6.43974e+07
20	17251		28622			647150			6471			4.20499e+07		6.4908e+07
21	15569		28745			812850			8128			5.15858e+07		6.35003e+07
22	14184		29216			558850			5588			3.58194e+07		6.39699e+07
23	15604		28824			790150			7901			5.02712e+07		6.35437e+07
24	15722		28617			784650			7846			5.08622e+07		6.45736e+07
25	14764		28820			549350			5493			3.42551e+07		6.21796e+07
26	14413		28717			959550			9595			6.38412e+07		6.65682e+07
27	16022		28504			258050			2580			1.68492e+07		6.41949e+07
28	14349		28751			778150			7781			7.80378e+07		9.3066e+07
29	16047		28651			839450			8394			5.27901e+07		6.29286e+07
30	14409		28478			486650			4866			3.5739e+07		9.81006e+07
31	14488		28334			944050			9440			5.95121e+07		6.30126e+07
32	15584		28919			606550			6065			3.94076e+07		6.46008e+07
33	16201		28882			956650			9566			6.1302e+07		6.40645e+07
34	17566		29618			202450			2024			1.31551e+07		6.46072e+07
35	14682		28259			687550			6875			4.58038e+07		6.60232e+07
36	17474		28708			980450			9804			6.39596e+07		6.52388e+07
37	16027		29390			969250			9692			6.33226e+07		6.52879e+07
38	16027		28481			872250			8722			1.05779e+08		1.21295e+08
39	15862		28488			937150			9371			5.89568e+07		6.29036e+07
40	16040		28521			556350			5563			3.52223e+07		6.33101e+07
------------------------------------------------------------------
