
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	16176		29237			874000			8739			1.90741e+07		2.18417e+07
2	16038		29133			508300			5082			1.14211e+07		2.25432e+07
3	14627		29033			389900			3898			1.32136e+07		3.09023e+07
4	14312		28778			946100			9460			2.13358e+07		2.25431e+07
5	17568		29546			953500			9534			2.20915e+07		2.31739e+07
6	16091		28799			765600			7655			1.74864e+07		2.28318e+07
7	15621		28524			408800			4087			9.84269e+06		2.60786e+07
8	14598		29160			830200			8301			1.85079e+07		2.22597e+07
9	14606		28820			370100			3700			8.39694e+06		2.24143e+07
10	16062		29420			563000			5629			1.28545e+07		2.28716e+07
11	16474		28702			844700			8446			1.98009e+07		2.36495e+07
12	15986		29567			771400			7713			1.77421e+07		2.29773e+07
13	14406		28695			915300			9152			2.4791e+07		2.7233e+07
14	14343		29849			604200			6041			1.94471e+07		3.16172e+07
15	16272		29162			304900			3048			7.24736e+06		2.34387e+07
16	14402		29634			995200			9951			2.25534e+07		2.26647e+07
17	16351		28681			988200			9881			2.24129e+07		2.26817e+07
18	16138		29183			965000			9649			2.20092e+07		2.28024e+07
19	14443		29157			816900			8168			1.85508e+07		2.26534e+07
20	14429		28735			885500			8854			2.01127e+07		2.27236e+07
21	14753		28959			733700			7336			2.31133e+07		3.40297e+07
22	14126		28243			678800			6787			1.57809e+07		2.31254e+07
23	16112		28989			690900			6908			1.60526e+07		2.31969e+07
24	14648		28753			982400			9823			2.23764e+07		2.2774e+07
25	18223		29395			676300			6762			1.6047e+07		2.38015e+07
26	16387		28995			943100			9430			2.21472e+07		2.34817e+07
27	15786		28538			998900			9988			2.31055e+07		2.31335e+07
28	17361		28840			984100			9840			2.3445e+07		2.38296e+07
29	16058		29749			731400			7313			1.69e+07		2.30412e+07
30	14697		29551			846700			8466			1.955e+07		2.32104e+07
31	16097		28703			821100			8210			1.91172e+07		2.32684e+07
32	14293		28916			687200			6871			1.56452e+07		2.2686e+07
33	16072		29678			397900			3978			9.09011e+06		2.28036e+07
34	17334		29013			593400			5933			1.38749e+07		2.33635e+07
35	14722		28887			985700			9856			2.23316e+07		2.26509e+07
36	17249		28692			951800			9517			2.20531e+07		2.3174e+07
37	17615		29206			965800			9657			2.30282e+07		2.38444e+07
38	12870		28484			892100			8920			2.32134e+07		2.69689e+07
39	17629		28789			964100			9640			3.72322e+07		3.91236e+07
40	15781		29559			554400			5543			1.26563e+07		2.27722e+07
------------------------------------------------------------------
