
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	17225		29044			783450			7833			1.86278e+07		2.38711e+07
2	17400		28662			896750			8966			2.34733e+07		2.62456e+07
3	16212		29296			996850			9967			3.11275e+07		3.12525e+07
4	17053		29597			586050			5859			2.07181e+07		4.02884e+07
5	15736		28711			869650			8695			2.22791e+07		2.5594e+07
6	17356		29397			989450			9893			2.59572e+07		2.624e+07
7	17401		28721			969350			9692			2.9872e+07		3.08317e+07
8	16007		29050			976650			9765			2.52544e+07		2.58748e+07
9	17215		29221			898650			8985			2.34196e+07		2.60779e+07
10	17755		28601			523250			5231			1.37674e+07		2.63078e+07
11	17621		28767			742450			7423			2.33567e+07		3.41507e+07
12	17469		29554			638150			6380			2.73306e+07		4.24591e+07
13	17703		28914			694650			6945			1.86893e+07		2.68741e+07
14	17532		29079			923550			9234			2.5127e+07		2.72183e+07
15	17328		28616			864050			8639			2.30523e+07		2.66404e+07
16	16676		29012			751850			7517			2.05411e+07		2.71534e+07
17	17577		28844			883350			8832			2.72133e+07		3.15424e+07
18	15857		29567			609850			6097			1.64508e+07		2.68416e+07
19	17564		28868			954850			9547			2.54569e+07		2.66543e+07
20	17385		28687			508250			5081			1.33391e+07		2.62278e+07
21	17263		28736			606050			6059			1.62289e+07		2.67473e+07
22	17677		28682			976850			9767			2.59788e+07		2.65964e+07
23	17099		29239			980350			9802			2.59633e+07		2.64908e+07
24	16207		28871			767650			7675			2.01916e+07		2.61948e+07
25	17664		29039			561250			5611			1.48138e+07		2.65243e+07
26	17184		28706			897550			8974			2.43353e+07		2.7127e+07
27	17530		29291			998250			9981			2.67599e+07		2.6813e+07
28	15965		29112			996550			9964			2.55816e+07		2.56766e+07
29	16178		29032			988450			9883			2.55427e+07		2.58525e+07
30	16043		28896			967850			9677			2.47413e+07		2.55631e+07
31	17233		29247			792150			7920			2.12472e+07		2.68193e+07
32	17535		29186			660650			6605			2.25332e+07		3.63129e+07
33	16375		28899			677150			6770			2.47612e+07		7.23092e+07
34	16039		29210			956350			9562			2.51638e+07		2.63147e+07
35	17606		29033			518450			5183			1.38356e+07		2.66021e+07
36	17082		28858			944750			9446			2.52056e+07		2.6697e+07
37	17638		29687			947550			9474			2.84395e+07		2.98577e+07
38	16064		29184			854250			8541			2.67977e+07		3.15258e+07
39	16087		29569			627450			6273			1.62525e+07		2.56995e+07
40	15929		28947			857250			8571			2.22036e+07		2.58779e+07
------------------------------------------------------------------
