
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	17466		29035			823350			8232			1.67664e+07		2.0464e+07
2	17615		29016			852050			8519			1.85281e+07		2.17928e+07
3	17848		29335			990850			9907			2.27903e+07		2.30241e+07
4	17273		29159			945750			9456			2.16403e+07		2.28838e+07
5	17401		28878			631050			6309			1.96416e+07		3.46348e+07
6	17468		28939			786250			7861			1.84552e+07		2.34956e+07
7	17330		29530			767450			7673			2.06521e+07		3.021e+07
8	17921		28910			920450			9203			2.82708e+07		3.09479e+07
9	17308		28571			854950			8548			2.04549e+07		2.39401e+07
10	17646		28896			517950			5178			1.24254e+07		2.40032e+07
11	16039		29588			857650			8575			1.95747e+07		2.27587e+07
12	17443		28977			990450			9903			2.9511e+07		2.98024e+07
13	17323		29145			992250			9921			2.36517e+07		2.38459e+07
14	16176		28880			806350			8062			1.82535e+07		2.25828e+07
15	17422		29599			827050			8269			1.92909e+07		2.33495e+07
16	16220		28659			787350			7872			1.85464e+07		2.35948e+07
17	17157		29049			935350			9352			2.21586e+07		2.37056e+07
18	17495		28700			983850			9837			2.34589e+07		2.38488e+07
19	17348		28767			449750			4496			1.24159e+07		2.91227e+07
20	17979		28735			963850			9637			3.64353e+07		3.78505e+07
21	17852		28887			840050			8399			2.16818e+07		2.55173e+07
22	17237		29109			974850			9747			2.30795e+07		2.36802e+07
23	17237		29015			888750			8886			2.10492e+07		2.37156e+07
24	17440		29891			793250			7931			1.87619e+07		2.35607e+07
25	15985		28629			987950			9878			2.23723e+07		2.26701e+07
26	15858		28942			968350			9682			3.16319e+07		3.25183e+07
27	15932		29093			907450			9073			3.38095e+07		3.73475e+07
28	17687		29398			962450			9623			2.27823e+07		2.36678e+07
29	17355		28939			938050			9379			2.2572e+07		2.41183e+07
30	17732		29048			936550			9364			2.28138e+07		2.44637e+07
31	17222		28984			969550			9694			2.29392e+07		2.36549e+07
32	16253		29188			618250			6181			1.45825e+07		2.3316e+07
33	17537		28641			865150			8650			1.99244e+07		2.30366e+07
34	15927		28799			856450			8563			1.97244e+07		2.29784e+07
35	17417		29472			839250			8391			1.96533e+07		2.34282e+07
36	17510		29589			917050			9169			2.17528e+07		2.37347e+07
37	17515		28806			885450			8853			2.13036e+07		2.4058e+07
38	17615		29469			976650			9765			2.33628e+07		2.3919e+07
39	16243		29368			918250			9181			3.12325e+07		3.41693e+07
40	15819		29313			986050			9859			2.32458e+07		2.35788e+07
------------------------------------------------------------------
