
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	12978		29292			949900			9498			3.76304e+07		3.92925e+07
2	14846		28693			999500			9994			2.50663e+07		2.50814e+07
3	14875		28623			976600			9765			2.45123e+07		2.50957e+07
4	16662		28772			984900			9848			2.50998e+07		2.5482e+07
5	14894		29090			973100			9730			2.45688e+07		2.52392e+07
6	14556		28793			985400			9853			4.57976e+07		4.65295e+07
7	13168		28459			978600			9785			2.50809e+07		2.56309e+07
8	16713		28815			982800			9827			2.51191e+07		2.55581e+07
9	16482		29140			986200			9861			2.55926e+07		2.59506e+07
10	13279		28742			927700			9276			2.34231e+07		2.51936e+07
11	16640		28750			990800			9907			2.55171e+07		2.5759e+07
12	12986		28737			993900			9938			2.53721e+07		2.55287e+07
13	16616		29248			992600			9925			2.54636e+07		2.56523e+07
14	16441		28310			952900			9528			2.43876e+07		2.5591e+07
15	14824		28805			989900			9898			2.51841e+07		2.54409e+07
16	14911		28609			984100			9840			2.5151e+07		2.556e+07
17	12794		28736			954600			9545			3.264e+07		3.39354e+07
18	13374		28990			861000			8609			4.00127e+07		4.41604e+07
19	14595		29715			979300			9792			2.69949e+07		2.75215e+07
20	16054		28782			998600			9985			2.5781e+07		2.58192e+07
21	13230		28871			950900			9508			2.3782e+07		2.50132e+07
22	16649		28756			999900			9998			2.5614e+07		2.56189e+07
23	16436		29336			959800			9597			2.45215e+07		2.55418e+07
24	13372		29139			994700			9946			2.72653e+07		2.73993e+07
25	14913		28570			982300			9822			2.48611e+07		2.53088e+07
26	13007		29155			963000			9629			4.1351e+07		4.29566e+07
27	14876		28774			996000			9959			2.526e+07		2.53625e+07
28	14958		29090			996700			9966			2.60664e+07		2.61554e+07
29	16844		29319			985300			9852			2.58534e+07		2.6618e+07
30	14725		28893			889300			8892			2.3031e+07		2.58419e+07
31	15160		29440			996000			9959			2.52932e+07		2.53953e+07
32	13344		28534			948700			9486			2.38055e+07		2.51457e+07
33	14982		28850			992700			9926			2.55944e+07		2.57811e+07
34	14884		28985			974300			9742			2.48651e+07		2.55254e+07
35	15048		29104			940400			9403			2.39096e+07		2.54095e+07
36	14582		29192			966900			9668			2.42628e+07		2.50956e+07
37	16686		28878			953900			9538			2.44041e+07		2.55645e+07
38	14762		28448			997400			9973			2.49437e+07		2.50102e+07
39	13046		29430			844000			8439			3.3594e+07		4.02193e+07
40	14972		30242			999100			9990			2.5417e+07		2.5442e+07
------------------------------------------------------------------
