
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	14401		28970			855750			8557			6.66744e+07		7.78104e+07
2	16280		29193			997750			9977			7.95177e+07		7.97019e+07
3	16267		28704			985450			9854			1.0309e+08		1.05441e+08
4	14692		28537			982350			9823			7.78817e+07		7.9264e+07
5	16539		29201			947250			9472			9.09558e+07		9.53531e+07
6	15987		28602			966550			9665			7.69585e+07		7.96281e+07
7	16339		29076			931150			9311			7.49653e+07		8.04697e+07
8	14517		28934			929650			9296			1.02529e+08		1.08392e+08
9	14614		28547			907450			9074			7.22771e+07		7.95887e+07
10	14857		28450			984850			9848			7.93274e+07		8.05629e+07
11	15068		28531			976650			9766			7.84848e+07		8.03549e+07
12	17993		28430			977050			9770			8.14676e+07		8.33544e+07
13	16462		28060			942650			9426			7.6513e+07		8.11165e+07
14	14597		28794			962250			9622			8.05752e+07		8.38021e+07
15	14897		28832			998350			9983			9.63231e+07		9.64955e+07
16	16707		29270			800250			8002			6.39675e+07		7.97838e+07
17	16204		28563			996550			9965			8.24703e+07		8.27492e+07
18	12987		28549			998050			9980			9.20914e+07		9.22502e+07
19	16433		28491			915150			9151			7.43397e+07		8.11341e+07
20	16490		28572			915450			9154			7.28979e+07		7.95665e+07
21	15030		28658			974050			9740			7.71482e+07		7.91471e+07
22	16277		29169			998250			9982			8.13112e+07		8.14552e+07
23	14532		28873			991950			9919			8.12824e+07		8.19256e+07
24	14636		28559			980050			9800			1.71176e+08		1.73981e+08
25	14885		28798			898650			8986			7.49594e+07		8.2921e+07
26	16195		29065			977450			9774			7.87868e+07		8.05834e+07
27	16495		28688			992550			9925			8.07964e+07		8.13962e+07
28	14555		28518			820050			8200			6.54246e+07		7.95479e+07
29	17788		29582			982650			9826			8.11197e+07		8.25469e+07
30	14644		28383			775450			7754			8.51402e+07		1.08215e+08
31	16438		29155			971250			9712			7.7323e+07		7.96122e+07
32	16074		28916			980250			9802			7.70688e+07		7.86061e+07
33	14589		29053			962550			9625			7.45984e+07		7.74597e+07
34	13054		28431			857850			8578			7.04456e+07		8.14912e+07
35	15097		28757			923350			9233			7.3205e+07		7.90725e+07
36	16366		28830			960050			9600			7.75168e+07		8.07398e+07
37	14654		29681			750350			7503			5.96239e+07		7.90124e+07
38	16238		28112			936750			9367			7.58723e+07		8.08563e+07
39	16116		29373			871950			8719			7.12771e+07		8.18616e+07
40	16255		28550			951850			9518			7.52276e+07		7.90241e+07
------------------------------------------------------------------
