
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	16195		28653			992350			9922			2.44651e+07		2.46561e+07
2	15931		29019			597150			5970			1.48381e+07		2.49049e+07
3	14283		28952			887650			8875			2.22936e+07		2.50983e+07
4	15829		29091			968650			9685			2.44712e+07		2.52414e+07
5	15937		29005			992650			9925			2.38718e+07		2.40525e+07
6	15812		28895			816250			8161			2.05668e+07		2.51499e+07
7	14616		28920			532850			5327			1.81279e+07		4.17395e+07
8	16197		28755			937850			9377			2.48317e+07		2.64471e+07
9	16008		29151			991350			9912			2.56083e+07		2.58302e+07
10	16237		28861			701550			7014			1.87143e+07		2.68988e+07
11	14281		29056			902750			9026			3.41508e+07		3.87442e+07
12	16065		29170			481650			4815			2.0753e+07		4.7106e+07
13	14319		29561			999650			9995			2.58249e+07		2.58377e+07
14	14130		29282			957550			9574			3.02991e+07		3.18328e+07
15	14190		29038			910150			9100			2.32379e+07		2.54611e+07
16	13021		28550			973050			9729			2.78022e+07		2.85642e+07
17	13156		28850			951950			9518			2.4278e+07		2.55029e+07
18	14622		28891			992250			9921			2.51408e+07		2.53417e+07
19	15847		29025			661750			6616			1.69346e+07		2.54575e+07
20	15907		29024			864150			8640			2.21929e+07		2.56964e+07
21	14260		29004			809350			8092			2.98438e+07		3.5098e+07
22	12945		29111			595650			5955			2.99171e+07		5.01043e+07
23	16109		29114			387450			3873			9.98112e+06		2.57917e+07
24	14251		29290			752550			7524			1.87599e+07		2.49068e+07
25	16070		29086			521650			5215			1.32506e+07		2.53228e+07
26	14156		29321			518150			5180			1.30438e+07		2.52005e+07
27	14287		29028			988250			9881			2.5113e+07		2.5418e+07
28	14324		28959			943550			9434			2.35224e+07		2.49592e+07
29	17531		28912			765650			7655			2.28442e+07		3.01833e+07
30	13419		29335			884950			8848			2.7478e+07		3.1798e+07
31	16285		28974			991850			9917			2.70153e+07		2.72468e+07
32	17818		28840			998450			9983			2.6464e+07		2.65092e+07
33	14878		29565			762950			7628			3.96234e+07		5.31985e+07
34	14241		29229			440650			4405			1.2978e+07		2.73e+07
35	14471		28855			954850			9547			2.80611e+07		2.93812e+07
36	13176		28922			952950			9528			3.17023e+07		3.377e+07
37	15524		28829			868150			8680			2.25567e+07		2.59983e+07
38	14519		28567			856750			8566			2.909e+07		3.35835e+07
39	14495		29460			360050			3599			1.00148e+07		3.01132e+07
40	14646		29267			803850			8037			2.05033e+07		2.53738e+07
------------------------------------------------------------------
