
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	14229		28937			906650			9065			8.9786e+07		9.94705e+07
2	14391		30107			957150			9570			8.71815e+07		9.09877e+07
3	14262		29870			493150			4930			4.43963e+07		8.93757e+07
4	16283		29205			893850			8937			8.15564e+07		9.11718e+07
5	14417		28534			756550			7564			6.73107e+07		8.86887e+07
6	14338		28858			603550			6034			7.61071e+07		1.31269e+08
7	17544		28815			889650			8895			8.26701e+07		9.28984e+07
8	14261		29028			639350			6392			5.53838e+07		8.61034e+07
9	14658		28731			929450			9293			1.2602e+08		1.32564e+08
10	15648		29805			980750			9806			8.93027e+07		9.1079e+07
11	17454		29560			708850			7087			7.10853e+07		9.85409e+07
12	14473		28739			565050			5649			5.15433e+07		8.96936e+07
13	15972		29009			732750			7326			6.59917e+07		9.0006e+07
14	14372		29914			990450			9903			9.20657e+07		9.29335e+07
15	15876		28927			897050			8969			8.21939e+07		9.15744e+07
16	15843		29146			811750			8116			7.47813e+07		9.18007e+07
17	15854		29370			816350			8162			7.4158e+07		9.06584e+07
18	14646		28591			759250			7591			6.69478e+07		8.79555e+07
19	14293		29587			970450			9703			8.53165e+07		8.78577e+07
20	17625		28617			857750			8576			7.89949e+07		9.21642e+07
21	14532		29035			933550			9334			8.37531e+07		8.97137e+07
22	15895		29425			920650			9205			8.48536e+07		9.20012e+07
23	17656		28924			991150			9910			9.12787e+07		9.21064e+07
24	17273		29208			668550			6684			6.24141e+07		9.32493e+07
25	16128		28589			877650			8775			8.02578e+07		9.11414e+07
26	17638		29391			801750			8016			7.48539e+07		9.33036e+07
27	14769		29221			997550			9974			8.92966e+07		8.95252e+07
28	16014		28864			972450			9723			8.77059e+07		9.02031e+07
29	17434		28967			431550			4314			4.11994e+07		9.42707e+07
30	14384		29602			662950			6628			6.33748e+07		9.5636e+07
31	14697		29130			861350			8612			8.05972e+07		9.36276e+07
32	16058		28625			760750			7606			6.94141e+07		9.107e+07
33	15914		29485			630850			6307			5.76781e+07		9.0688e+07
34	15844		28929			673450			6733			8.82486e+07		1.33804e+08
35	17351		29345			609850			6097			5.67078e+07		9.27834e+07
36	15703		29026			581050			5809			5.35619e+07		9.16388e+07
37	16135		29134			908650			9085			8.29637e+07		9.12717e+07
38	15626		29126			833050			8329			7.63694e+07		9.14053e+07
39	17463		29188			494550			4944			4.5932e+07		9.246e+07
40	17590		29051			977550			9774			9.07945e+07		9.29183e+07
------------------------------------------------------------------
