
---------------------------------------------------------------
                   STATISTICS OF TRIALS                   	 
------------------------------------------------------------------

1	17624		28980			858450			8584			1.57115e+07		1.83186e+07
2	16090		29501			831250			8312			1.54434e+07		1.85589e+07
3	17189		28270			915550			9155			1.68516e+07		1.83954e+07
4	17719		28830			643950			6439			1.8815e+07		3.1563e+07
5	17122		28875			729250			7292			1.4745e+07		2.05165e+07
6	17695		28688			819150			8191			1.51213e+07		1.84495e+07
7	17310		29127			761650			7616			1.43201e+07		1.87999e+07
8	17436		28872			695850			6958			1.30831e+07		1.87982e+07
9	17298		29149			976950			9769			1.7863e+07		1.8284e+07
10	17607		28471			745450			7454			1.39791e+07		1.88429e+07
11	17442		28969			931550			9315			1.77321e+07		1.90324e+07
12	17970		28441			852950			8529			4.10794e+07		4.87297e+07
13	17679		29476			874650			8746			1.65694e+07		1.89475e+07
14	17314		29323			977050			9770			1.82965e+07		1.87256e+07
15	16210		28351			938950			9389			1.76002e+07		1.87311e+07
16	17569		28649			827350			8273			1.54398e+07		1.86884e+07
17	16999		28332			825150			8251			1.53986e+07		1.86443e+07
18	17701		28684			967950			9679			1.84196e+07		1.90276e+07
19	16061		29225			919650			9196			1.73698e+07		1.88755e+07
20	17261		28559			967050			9670			1.81857e+07		1.88057e+07
21	18003		28835			744050			7440			2.11758e+07		2.60953e+07
22	17445		29046			772150			7721			1.4257e+07		1.84858e+07
23	16156		28614			964950			9649			1.79213e+07		1.85741e+07
24	17497		28071			679050			6790			1.61472e+07		2.43477e+07
25	17723		28444			879550			8795			1.6413e+07		1.86743e+07
26	17393		28857			951350			9513			1.8325e+07		1.92586e+07
27	17749		29466			963550			9635			8.49864e+07		8.71807e+07
28	17357		28400			604150			6041			1.16003e+07		1.89935e+07
29	17354		28443			932350			9323			1.72559e+07		1.8522e+07
30	17776		28964			746750			7467			1.38989e+07		1.86303e+07
31	17680		28584			847150			8471			1.55993e+07		1.84359e+07
32	17423		29343			801950			8019			1.49796e+07		1.86883e+07
33	17306		28588			809550			8095			1.5167e+07		1.8738e+07
34	17751		28545			657450			6574			2.19696e+07		3.54105e+07
35	17427		28235			500950			5009			9.4729e+06		1.89503e+07
36	15953		28955			628350			6283			1.27681e+07		2.08703e+07
37	17109		28430			773950			7739			1.48803e+07		1.94127e+07
38	17402		28503			775450			7754			1.43201e+07		1.85082e+07
39	17493		28867			920950			9209			1.70147e+07		1.84792e+07
40	17766		28801			718950			7189			1.47622e+07		2.04538e+07
------------------------------------------------------------------
